id,sentence1,sentence2,label
309,میک کارمیک کا طریقہ جزوی ہائپربولک تفریق مساوات کے عددی حل کے لئے وسیع پیمانے پر استعمال شدہ صوابدیدی اسکیم ہے۔,کمپیوٹیشنل سیال کی حرکیات میں ، میک کارمیک کا طریقہ عددی مساوات کے ہائپربولک جزوی تفریق حل کے لئے وسیع پیمانے پر استعمال شدہ صوابدیدی اسکیم ہے۔,0
311,رائٹ چیپل ہل ، این سی سے نیو یارک منتقل ہوگئے۔,رائٹ چیپل ہل ، این سی سے نیو یارک چلے گئے۔,1
313,اس کے ساتھ ہی ایک قسم کی والار آواز ہے جو کچھ بولی جانے والی زبانوں میں بین الاقوامی صوتی حروف تہجی میں علامت استعمال ہوتی ہے ، جو اس آواز کی نمائندگی کرتی ہے۔,ویلار - انفیکٹیو ایک قسم کی متضاد آواز ہے جو کچھ بولی جانے والی زبانوں میں بین الاقوامی صوتی حروف تہجی میں علامت استعمال ہوتی ہے ، جو یہ آواز ہے۔,0
314,یورپی سرگرمیاں ایبل کا حصہ بن گئیں ، جبکہ ایشیائی سرگرمیاں ہانگ کانگ کے کاروباری جوزف وانگ کو فروخت کی گئیں اور اب اس کا تعلق اسٹیلکس ہولڈنگ سے ہے۔,یورپی سرگرمیاں ایبل کا حصہ بن گئیں جبکہ ایشیائی سرگرمیاں ہانگ کانگ کے کاروباری جوزف وانگ کو فروخت کی گئیں اور اب وہ اسٹیلکس ہولڈنگز کا حصہ ہیں۔,1
321,ابتدائی ایڈوائزری بورڈ کے ممبروں میں الیسٹیئر کوک ، ساؤل بیلو ، والٹر کروکائٹ ، نارمن کزنز ، گور وڈال ، نارمن پوڈورٹز شامل تھے۔,ابتدائی مشاورتی ممبروں میں والٹر کروکائٹ ، نارمن ویٹر ، گور وڈال ، نارمن پوڈوریٹز ، ساؤل بیلو ، اور الیسٹیئر کوک شامل تھے۔,1
328,پیٹلجروی نیشنل پارک فن لینڈ کے شمالی کیریلیا کے علاقے الومانسی کا ایک قومی پارک ہے۔,پیٹکلجروی نیشنل پارک شمالی کیریلیا کے الومانسی کے علاقے میں فن لینڈ کا ایک قومی پارک ہے۔,0
329,انہوں نے 13 جون کو البم کے دوسرے سنگل کے طور پر البم ، `` وائسز '' پر 5 واں ٹریک بھی شائع کیا۔,انہوں نے البم کے دوسرے سنگل کے طور پر 13 جون کو البم ، `` وائسز '' پر 5 واں ٹریک بھی جاری کیا۔,1
335,چوتھے راؤنڈ میں پیٹربورو یونائیٹڈ سے ہارنے سے پہلے اسٹوک نے شیفیلڈ بدھ اور ہڈرز فیلڈ ٹاؤن کو شکست دی۔,شیفیلڈ کے خلاف چوتھے راؤنڈ میں ہارنے سے پہلے اسٹوک نے پیٹربورو یونائیٹڈ اور ہڈرز فیلڈ ٹاؤن کو شکست دی۔,0
349,"اس سے پوچھا گیا کہ اس کا نام کیسے کہنا ہے ، اس نے ""ادبی ڈائجسٹ"" کو بتایا کہ میرا نام اس طرح سنایا جاتا ہے جیسے `` کان '؛ این ہاؤس '' ہجے۔","اس سے پوچھا گیا کہ اس کا نام کیسے کہنا ہے ، اس نے ""ادبی ڈائجسٹ"" کو بتایا کہ میرا نام اس طرح ہجے ہے جیسے کہا جاتا ہے ، کان 'اپوس ؛ این ہاؤس ``.",0
351,کاشت 1880 میں کیوبا میں مٹانزاس میں فرنینڈو ہائڈرک نے متعارف کروائی تھی۔,متانزاس میں اس کی کاشت 1880 میں کیوبا میں فرنینڈو ہائڈریچ نے متعارف کروائی تھی۔,0
361,اگر کسی جملے میں بہت سے گرائمیکل زمرے موجود ہیں تو ، صرف پہلا ہی جمع مارکر پہنتا ہے۔,اگر کسی جملے میں متعدد گرائمیکل زمرے موجود ہیں تو ، صرف کثرت میں پہلا مارکر پہنتا ہے۔,0
371,اس حکومت نے فلاڈیلفیا کو اکتوبر 1777 میں بوسٹن سے باہر جنرل جارج واشنگٹن کی مرکزی فوج میں شامل ہونے کے لئے روانہ کیا۔,رجمنٹ نے اکتوبر 1777 میں فلاڈیلفیا کو بوسٹن سے باہر جنرل جارج واشنگٹن کی مرکزی فوج میں شامل ہونے کے لئے روانہ کیا۔,1
372,1974 میں لاؤ پی ڈی آر نے ورلڈ بینک ، اقوام متحدہ ، اور ایشین ڈویلپمنٹ بینک کی مدد سے اسٹیج II فنڈ قائم کیا۔,ورلڈ بینک ، اقوام متحدہ ، اور ایشین ڈویلپمنٹ بینک کی حمایت سے ، لاؤ پی ڈی آر نے 1974 میں اسٹیج II فنڈ کی بنیاد رکھی۔,1
378,بعد میں اس نے اسے نازی پارٹی کے لئے علامت کے طور پر استعمال کیا اور اسے ایک سفید دائرے اور سرخ پس منظر پر رکھا تاکہ اسے جھنڈے کے طور پر استعمال کیا جاسکے۔,بعد میں اس نے اسے نازی پارٹی کے لئے علامت کے طور پر استعمال کیا اور اسے جھنڈے کے طور پر استعمال کرنے کے لئے اسے سرخ دائرے اور سفید پس منظر پر رکھا۔,0
380,"نقشہ تیار کرنے کے لئے ، ڈیزائنرز کو مستند پنروتپادن پیدا کرنے کے لئے ایمپائر اسٹرائیکس بیک ""سے زیادہ سے زیادہ ماخذی مواد موصول ہوا ہے۔",ہوتھ کے لئے نقشہ بنانے کے ل the ، ڈیزائنرز نے `` سلطنت سے زیادہ سے زیادہ ماخذی مواد حاصل کیا جس سے ممکن ہو کہ مستند پنروتپادن پیدا کیا جاسکے۔,0
384,اس کی شادی الزبتھ `` بیٹسی '' کٹز سے ہوئی ہے۔ وہ آدم ، نیتھینیل اور سارہ ہنڈٹ کا باپ ہے۔,اس کی شادی ایڈم ، نیتھینیل اور سارہ ہنڈٹ کے والد الزبتھ `` بیٹسی '' کٹز سے ہوئی ہے۔,1
385,ایک مکان پر ناراض توانائی کا الزام عائد کیا جاتا ہے اور اندر اندر موجود نیکروومنٹک روح کو شکل ملتی ہے۔,ایک مکان پر نیکروومنٹک توانائی کا الزام عائد کیا جاتا ہے اور اس کے اندر ناراض جذبے کو شکل ملتی ہے۔,0
387,جبکہ اوروس نے فورڈ کار اور ٹرک ڈیزائنوں پر واکر کے تحت کام کیا ، اینجل نے لنکن اور پارا گاڑیوں پر توجہ دی۔,جبکہ اوروس نے واکر کے تحت فورڈ کی کار اور ٹرک ڈیزائنوں پر کام کیا ، اینجل نے لنکن اور مرکری گاڑیوں پر توجہ مرکوز کی۔,1
402,ہیراسیا گونیوبیسیس پرتویی پلمونیٹ ہوا سے چلنے والی زمین کی سست ، ایک چھوٹی سی گیسٹروپڈ مولسک کی ایک قسم ہے جو فیملی اینڈوڈونٹائڈے میں ایک چھوٹی سی گیسٹروپڈ مولسک ہے۔,ہیراسیا گونیوبیسیس ایک چھوٹی سی ہوا میں سانس لینے والی سست کی ایک قسم ہے ، جو فیملی اینڈوڈونٹائڈائی میں ایک پرتویش پلمونیٹ گیسٹروڈ مولوسک ہے۔,0
404,ابتدائی گھاووں میں بظاہر ایک عام ٹشو ہوتا ہے جو مائکروسکوپک امتحان کے تحت غیر معمولی دکھائی دیتا ہے ، اور جس میں اس کے مورفولوجیکل عام ہم منصب کے مقابلے میں کینسر ہونے کا زیادہ امکان ہوتا ہے۔,ابتدائی گھاووں میں بظاہر ایک عام ٹشو ہوتا ہے ، جو مائکروسکوپک امتحانات میں غیر معمولی دکھائی دیتا ہے اور جس میں کینسر اس کے مورفولوجیکل عام ہم منصب سے زیادہ امکان رکھتا ہے۔,1
405,ابو ہیلیفا یا ابو ہولفاہ یا ابو حلیفا یا ابو حیلیفا جنوبی ابو ہیلیفا ضلع میں الحمدی گورنری کے کویت کا ایک چھوٹا سا قصبہ ہے۔,ابو ہیلیفا یا ابو ہلفاہ یا ابو حلیفا یا ابو حیلیفا جنوبی ابو ہیلیفا ضلع میں الحمدی گورنری کے کویت کا ایک چھوٹا سا قصبہ ہے۔,1
408,اسرائیل امریکی جاز ٹرومبونسٹ کائی ونڈنگ اور جے جے جانسن کا ایک البم ہے جس میں 1968 میں ریلیز ہونے والی پرفارمنس پیش کی گئی تھی اور سی پر ریکارڈ کیا گیا ہے۔,اسرائیل امریکی جاز ٹرومبونسٹ کائی ونڈنگ اور جے جے جانسن کا ایک البم ہے جس میں 1968 میں شائع ہوا تھا اور سی پر ریکارڈ کیا گیا تھا۔,1
415,2014 میں ، آدم نے کلاسیکی کہانیاں فرینکین اسٹائن ، ڈورین گرے اور جیکل ہائڈ کارپس ڈیلیکٹی کی بدعنوانی کی ایک گوتھک تریی نظرثانی لکھی۔,2014 میں ایڈم نے کلاسیکی کہانیوں کی ایک گوتھک تریی کے کام لکھے ، فرینکین اسٹائن ، ڈورین گرے اور جیکیل اور ہائڈ کارپس ڈیلیٹی کی بدعنوانی,1
416,مسز خوشی نے 1901 - 1919 اور 1926 میں - 1936 میں اوومبولینڈ میں کام کیا تھا اور وہیں اسکولوں کے پہلے انسپکٹر کی حیثیت سے موجود تھے۔,مسز گلیڈ نے 1901 - 1919 اور 1926 - 1936 میں اوومبولینڈ میں کام کیا تھا ، اور وہاں اسکولوں کے پہلے انسپکٹر کی حیثیت سے وہاں کام کیا تھا۔,1
421,وہ اس کو افسانے کی ایک نئی دریافت کے طور پر بیان کرتا ہے - لکھنے اور اسے چینی ادب کا ایک متک -حقیقت پسندی سمجھتا ہے۔,وہ اس کو افسانہ نگاری کی ایک `` نئی دریافت '' سمجھتا ہے ، اور اسے چینی ادب کی ایک `` mytho- حقیقت پسندی '' کے نامزد کرتا ہے۔,0
428,1953 میں ، ٹیم نے اگست 1959 میں آسٹریلیا اور ایشیاء میں بھی دورہ کیا۔,اس ٹیم نے 1953 میں آسٹریلیا میں اور اگست 1959 میں ایشیاء کا دورہ بھی کیا۔,1
429,رونی فیلڈز نے این بی اے یا این سی اے اے میں ایک بھی کھیل نہیں کھیلا۔,رونی فیلڈز نے این سی اے اے یا این بی اے میں ایک بھی کھیل نہیں کھیلا۔,1
433,نیا کھیل کا میدان بچوں کے لئے جدید فٹنس آلات سے لیس ہے۔,کھیل کا میدان بچوں کے لئے فٹنس کے نئے سامان کے ساتھ جدید ہے۔,0
437,پروبوچینم ٹینیرم ایک قسم کا سمندری سست ہے ، بوکینیڈی فیملی میں ایک حقیقی گیسٹروپڈ مولسک ، پہیے والی سمندری۔,پروبوچینم ٹینیرم سمندری سست کی ایک قسم ہے ، بوکینیڈی فیملی میں ایک سمندری گیسٹروپڈ مولسک ، سچی پہیے۔,0
444,ابراہیم ہارٹ ٹرسٹیز کے صدر اور میئر سلزبرجر سکریٹری تھے۔,صدر میئر سلزبرجر تھے ، اور ابراہیم ہارٹ ٹرسٹی کے سکریٹری تھے۔,0
447,جوہی چاولا کے دو بچے ہیں جو بیوی جہنوی مہتا ، ایک لڑکی ، مہتا (پیدائش 2001) اور ایک لڑکا ، ارجن مہتا (پیدائش 2003) کے ساتھ ہیں۔,مہتا کے دو بچے جوہی چولہ ، ایک لڑکی ، جاہنوی مہتا (2001 میں پیدا ہوئے) اور ایک لڑکا ، ارجن مہتا (پیدائش 2003) کے ساتھ دو بچے ہیں۔,0
450,مخصوص انگلیائی روایت میں پروٹسٹنٹ اور کیتھولک رجحانات کے مابین فرق کی ڈگری معمول کے مطابق انگلیائی گرجا گھروں میں اور انگلیائی اجتماع دونوں میں بحث کا معاملہ ہے۔,انگلیائی روایت کے اندر پروٹسٹنٹ اور کیتھولک رجحانات کے مابین فرق کی ڈگری معمول کے مطابق دونوں مخصوص انگلیائی گرجا گھروں اور انگلیائی برادری میں بحث کا معاملہ ہے۔,0
451,سلوو ہائی اسکول ، بکنگھم شائر ، اب برک شائر کے سلوو میں لڑکیوں کے لئے ایک منتخب اسکول تھا۔,سلوو ہائی اسکول بکنگھم شائر کے سلوو میں گرلز سلیکٹیو گرائمر اسکول تھا ، جو اب برک شائر ہے۔,1
456,لابیتھل بیئر ہاؤس ایک علاقائی بریوری ہے جس میں جرمن انداز کے اثرات ہیں۔,لابیتھل بیئر ہاؤس ایک علاقائی بیئر بریوری ہے ، جس میں جرمن طرز کے اثرات ہیں۔,1
461,لانگ اسرائیل میں پیدا ہوا تھا ، ایک نوجوان کی حیثیت سے آسٹریلیا منتقل ہوا اور 1961 میں وہاں آباد ہوگیا۔,لینگ آسٹریلیا میں پیدا ہوا تھا ، ایک نوجوان کی حیثیت سے اسرائیل ہجرت کر گیا تھا اور 1961 میں وہاں آباد ہوگیا تھا۔,0
475,وہ وسکونسن کے میلواکی میں ریٹائر ہوئے ، جہاں 5 مئی 1903 کو ان کا انتقال ہوگیا۔,ان کا انتقال وسکونسن ، میلواکی میں ہوا ، جہاں وہ 5 مئی 1903 کو ریٹائر ہوئے۔,0
476,ٹوپی کا رنگ بھوری سے بھوری رنگ میں مختلف ہوتا ہے ، اکثر پختگی کے وقت ٹوپی پر پیلے رنگ کی جگہ ہوتی ہے۔,ٹوپی کا رنگ بھوری سے پیلے رنگ میں مختلف ہوتا ہے ، اکثر پختگی کے وقت ٹوپی پر بھوری جگہ ہوتی ہے۔,0
